Subject,SubjectID,Condition ,Trial,recall_order,current_day,trial_day,trial_time,day_no,days_past,trial,RT,condition_time_box,Response,Total Number of People,Unique Within Day,Unique Overall,Specific Description,Vague Description,Vague.Unique.Overall,Vague.Unique.Day,Specific.Unique.Overall,Specific.Unique.Day,Plural.Exists,Only.Number.Exists
1007,hwq5a5fd8c,BF,forward,2,Tuesday,Monday,morning,2,3,19,11606.52,Morning (until noon),"Patrick Thornton, Seth Collins",2,2,0,2,0,0,0,0,2,,
1007,hwq5a5fd8c,BF,forward,2,Tuesday,Monday,midday,2,3,20,5901.71,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1007,hwq5a5fd8c,BF,forward,2,Tuesday,Monday,evening,2,3,21,14349.79,Evening (after 6 pm),"Brandon Han, Reuben Sathievelu",2,0,0,2,0,0,0,0,0,,
1007,hwq5a5fd8c,BF,forward,2,Tuesday,Tuesday,morning,1,4,22,8605.175,Morning (until noon),Seth Collins,1,1,0,1,0,0,0,0,1,,
1007,hwq5a5fd8c,BF,forward,2,Tuesday,Tuesday,midday,1,4,23,6003.4,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1007,hwq5a5fd8c,BF,forward,2,Tuesday,Tuesday,evening,1,4,24,9373.33,Evening (after 6 pm),has not happened yet,0,0,0,0,0,0,0,0,0,,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Saturday,morning,1,4,1,14418.21,Morning (until noon),"mom, dad",2,2,2,2,0,0,0,2,2,,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Saturday,midday,1,4,2,102991.61,Midday (noon - 6 pm),people in the movie theater and in the shopping mall,2,2,2,0,2,2,2,0,0,y,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Saturday,evening,1,4,3,10823.495,Evening (after 6 pm),no one,11,11,11,0,0,0,0,11,11,,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Sunday,morning,2,3,4,15552.485,Morning (until noon),people in the park,2,2,2,0,2,2,2,0,0,y,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Sunday,midday,2,3,5,44580.08,Midday (noon - 6 pm),people in noodle restaurant,2,2,2,0,2,2,2,0,0,y,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Sunday,evening,2,3,6,52864.425,Evening (after 6 pm),ten relatives eating together in a restaurant for dinner,10,10,10,10,0,0,0,10,10,,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Monday,morning,3,2,7,9479.45,Morning (until noon),"mom, dad",2,0,0,2,0,0,0,0,0,,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Monday,midday,3,2,8,10825.79,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Monday,evening,3,2,9,12045.45,Evening (after 6 pm),people in the KTV,2,2,2,0,2,2,2,0,0,y,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Tuesday,morning,4,1,10,4062.295,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Tuesday,midday,4,1,11,7359.285,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1008,lmdjdgmwyg,FF,forward,1,Tuesday,Tuesday,evening,4,1,12,3101.805,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Saturday,morning,1,4,13,36902.795,Morning (until noon),"mom, dad",2,2,0,2,0,0,0,0,2,,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Saturday,midday,1,4,14,16795.125,Midday (noon - 6 pm),friends from middle school,2,2,2,0,2,2,2,0,0,y,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Saturday,evening,1,4,15,20452.83,Evening (after 6 pm),people in the movie theater and shopping mall,2,0,0,0,0,0,0,0,0,y,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Sunday,morning,2,3,16,14206.77,Morning (until noon),"mom, dad",2,2,0,2,0,0,0,0,2,,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Sunday,midday,2,3,17,78015.535,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Sunday,evening,2,3,18,5934.62,Evening (after 6 pm),people in the KTV,2,0,0,0,2,0,0,0,0,y,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Monday,morning,3,2,19,6325.74,Morning (until noon),people in the park,2,2,0,0,2,0,0,0,2,y,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Monday,midday,3,2,20,18282.045,Midday (noon - 6 pm),people in the noodle restaurant,2,0,0,0,2,0,0,0,0,y,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Monday,evening,3,2,21,7062.76,Evening (after 6 pm),ten relatives,10,8,0,10,0,0,0,0,8,,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Tuesday,morning,4,1,22,2687.165,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Tuesday,midday,4,1,23,3771.95,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1008,lmdjdgmwyg,FF,forward,2,Tuesday,Tuesday,evening,4,1,24,2342.285,Evening (after 6 pm),no one,0,0,0,0,0,0,0,0,0,,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Sunday,morning,1,4,1,43426.67,Morning (until noon),My roommates,2,2,2,2,0,0,0,2,2,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Sunday,midday,1,4,2,10530.18,Midday (noon - 6 pm),roommates,2,2,2,2,0,0,0,2,2,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Sunday,evening,1,4,3,9413.055,Evening (after 6 pm),roommates,2,1,1,2,0,0,0,1,1,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Monday,morning,2,3,4,17668.685,Morning (until noon),Roommates and friends,2,2,2,2,0,0,0,2,2,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Monday,midday,2,3,5,5944.155,Midday (noon - 6 pm),roommates and friends ,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Monday,evening,2,3,6,8955.515,Evening (after 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Tuesday,morning,3,2,7,10036.255,Morning (until noon),roommates,2,2,0,2,0,0,0,0,2,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Tuesday,midday,3,2,8,16324.265,Midday (noon - 6 pm),big friend group,2,2,2,2,0,0,0,2,2,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Tuesday,evening,3,2,9,6639.845,Evening (after 6 pm),friend group,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Wednesday,morning,4,1,10,7996.885,Morning (until noon),roommates,2,2,0,2,0,0,0,0,2,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Wednesday,midday,4,1,11,11092.795,Midday (noon - 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,1,Wednesday,Wednesday,evening,4,1,12,4513.01,Evening (after 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Sunday,morning,1,4,13,7871.245,Morning (until noon),roommates,2,2,0,2,0,0,0,0,2,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Sunday,midday,1,4,14,4003.69,Midday (noon - 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Sunday,evening,1,4,15,3623.2,Evening (after 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Monday,morning,2,3,16,22917.465,Morning (until noon),roommates,2,2,0,2,0,0,0,0,2,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Monday,midday,2,3,17,3294.755,Midday (noon - 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Monday,evening,2,3,18,3638.86,Evening (after 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Tuesday,morning,3,2,19,5190.73,Morning (until noon),roommates,2,2,0,2,0,0,0,0,2,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Tuesday,midday,3,2,20,4041.65,Midday (noon - 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Tuesday,evening,3,2,21,3822.995,Evening (after 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Wednesday,morning,4,1,22,3022.375,Morning (until noon),roommates,2,2,0,2,0,0,0,0,2,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Wednesday,midday,4,1,23,3569.98,Midday (noon - 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1009,mcesdtgj7m,FF,forward,2,Wednesday,Wednesday,evening,4,1,24,5231.55,Evening (after 6 pm),roommates,2,0,0,2,0,0,0,0,0,y,
1010,me9x82bdvp,BF,backward,1,Wednesday,Wednesday,evening,1,1,1,12279.03,Evening (after 6 pm),"mother, brother, father",3,3,3,3,0,0,0,3,3,,
1010,me9x82bdvp,BF,backward,1,Wednesday,Wednesday,midday,1,1,2,10664.75,Midday (noon - 6 pm),"mother, brother",3,3,3,2,0,0,0,3,3,,
1010,me9x82bdvp,BF,backward,1,Wednesday,Wednesday,morning,1,1,3,6392.63,Morning (until noon),"mother, brother",2,1,1,2,0,0,0,1,1,,
1010,me9x82bdvp,BF,backward,1,Wednesday,Tuesday,evening,2,2,4,10386.575,Evening (after 6 pm),"mother, brother, father",3,3,0,3,0,0,0,0,3,,
1010,me9x82bdvp,BF,backward,1,Wednesday,Tuesday,midday,2,2,5,9433.865,Midday (noon - 6 pm),"mother, brother",2,1,1,2,0,0,0,1,1,,
1010,me9x82bdvp,BF,backward,1,Wednesday,Tuesday,morning,2,2,6,7089.58,Morning (until noon),"mother, brother",2,0,0,2,0,0,0,0,0,,
1010,me9x82bdvp,BF,backward,1,Wednesday,Monday,evening,3,3,7,10788.67,Evening (after 6 pm),"mother, brother, father",3,3,0,3,0,0,0,0,3,,
1010,me9x82bdvp,BF,backward,1,Wednesday,Monday,midday,3,3,8,17672.31,Midday (noon - 6 pm),"mother, father, brother",3,0,0,3,0,0,0,0,0,,
1010,me9x82bdvp,BF,backward,1,Wednesday,Monday,morning,3,3,9,7705.055,Morning (until noon),"mother, brother",2,0,0,2,0,0,0,0,0,,
1010,me9x82bdvp,BF,backward,1,Wednesday,Sunday,evening,4,4,10,7184.87,Evening (after 6 pm),"mother, father, brother",3,3,0,3,0,0,0,0,3,,
1010,me9x82bdvp,BF,backward,1,Wednesday,Sunday,midday,4,4,11,21109.04,Midday (noon - 6 pm),"mother, father, brother, grocery store employees",5,2,2,3,0,0,0,2,2,y,
1010,me9x82bdvp,BF,backward,1,Wednesday,Sunday,morning,4,4,12,7725.82,Morning (until noon),"mother, brother, father",3,0,0,3,2,2,2,0,0,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Sunday,morning,4,1,13,11347.33,Morning (until noon),"mother, father, brother",3,3,0,3,0,0,0,0,3,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Sunday,midday,4,1,14,11266.45,Midday (noon - 6 pm),"mother, father, brother, grocery store workers",5,2,0,3,2,2,2,0,2,y,
1010,me9x82bdvp,BF,forward,2,Wednesday,Sunday,evening,4,1,15,9192.11,Evening (after 6 pm),"mother, father, brother",3,0,0,3,0,0,0,0,0,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Monday,morning,3,2,16,10942.15,Morning (until noon),"mother, brother",2,2,0,2,0,0,0,0,2,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Monday,midday,3,2,17,9323.455,Midday (noon - 6 pm),"mother, father, brother",3,1,0,3,0,0,0,0,1,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Monday,evening,3,2,18,43485.59,Evening (after 6 pm),"mother, father, brother",3,0,0,3,0,0,0,0,0,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Tuesday,morning,2,3,19,11462.765,Morning (until noon),"mother, brother",2,2,0,2,0,0,0,0,2,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Tuesday,midday,2,3,20,5754.745,Midday (noon - 6 pm),"mother, brother, father",3,1,0,3,0,0,0,0,1,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Tuesday,evening,2,3,21,5535.255,Evening (after 6 pm),"mother, brother, father",3,0,0,3,0,0,0,0,0,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Wednesday,morning,1,4,22,4369.92,Morning (until noon),"mother, brother",2,2,0,2,0,0,0,0,2,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Wednesday,midday,1,4,23,7577.405,Midday (noon - 6 pm),"mother, brother, father",3,1,0,3,0,0,0,0,1,,
1010,me9x82bdvp,BF,forward,2,Wednesday,Wednesday,evening,1,4,24,5507.185,Evening (after 6 pm),"mother, brother, father",3,0,0,3,0,0,0,0,0,,
1011,mn1t1gn6k4,BB,backward,1,Thursday,Thursday,evening,1,1,1,10481.285,Evening (after 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k5,BB,backward,1,Thursday,Thursday,midday,1,1,2,8346.105,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k6,BB,backward,1,Thursday,Thursday,morning,1,1,3,6731.765,Morning (until noon),Sophie,1,1,1,1,0,0,0,1,1,,
1011,mn1t1gn6k7,BB,backward,1,Thursday,Wednesday,evening,2,2,4,26532.615,Evening (after 6 pm),"Maddie, clerk at store",2,2,2,1,1,1,1,1,1,,
1011,mn1t1gn6k8,BB,backward,1,Thursday,Wednesday,midday,2,2,5,8000.56,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k9,BB,backward,1,Thursday,Wednesday,morning,2,2,6,3003.365,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k10,BB,backward,1,Thursday,Tuesday,evening,3,3,7,9381.29,Evening (after 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k11,BB,backward,1,Thursday,Tuesday,midday,3,3,8,8221.88,Midday (noon - 6 pm),Sophie,1,1,1,1,0,0,0,1,1,,
1011,mn1t1gn6k12,BB,backward,1,Thursday,Tuesday,morning,3,3,9,3181.115,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k13,BB,backward,1,Thursday,Monday,evening,4,4,10,7137.88,Evening (after 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k14,BB,backward,1,Thursday,Monday,midday,4,4,11,5623.475,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k15,BB,backward,1,Thursday,Monday,morning,4,4,12,4413.12,Morning (until noon),Sophie,1,1,0,1,0,0,0,0,1,,
1011,mn1t1gn6k16,BB,backward,2,Thursday,Thursday,evening,1,1,13,5217.51,Evening (after 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k17,BB,backward,2,Thursday,Thursday,midday,1,1,14,5486.425,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k18,BB,backward,2,Thursday,Thursday,morning,1,1,15,3207.285,Morning (until noon),Sophie,1,1,0,1,0,0,0,0,1,,
1011,mn1t1gn6k19,BB,backward,2,Thursday,Wednesday,evening,2,2,16,8518.635,Evening (after 6 pm),Maddie,1,1,1,1,0,0,0,1,1,,
1011,mn1t1gn6k20,BB,backward,2,Thursday,Wednesday,midday,2,2,17,4029.515,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k21,BB,backward,2,Thursday,Wednesday,morning,2,2,18,6135.66,Morning (until noon),Sophie,1,1,0,1,0,0,0,0,1,,
1011,mn1t1gn6k22,BB,backward,2,Thursday,Tuesday,evening,3,3,19,507743.385,Evening (after 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k23,BB,backward,2,Thursday,Tuesday,midday,3,3,20,6949.15,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k24,BB,backward,2,Thursday,Tuesday,morning,3,3,21,9920.595,Morning (until noon),Sophie,1,1,0,1,0,0,0,0,1,,
1011,mn1t1gn6k25,BB,backward,2,Thursday,Monday,evening,4,4,22,2925.935,Evening (after 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k26,BB,backward,2,Thursday,Monday,midday,4,4,23,2452.38,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1011,mn1t1gn6k27,BB,backward,2,Thursday,Monday,morning,4,4,24,2014.3,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
1012,mrapv7s9b3,BF,backward,1,Wednesday,Wednesday,evening,1,1,1,72842.235,Evening (after 6 pm),"My friends Serena, Jia and Vanesa",3,3,3,3,0,0,0,3,3,,
1012,mrapv7s9b4,BF,backward,1,Wednesday,Wednesday,midday,1,1,2,79788.55,Midday (noon - 6 pm),"Belma, George, Serena and Jia and the cashier at walgreens",5,4,4,4,1,1,1,3,3,,
1012,mrapv7s9b5,BF,backward,1,Wednesday,Wednesday,morning,1,1,3,29653.445,Morning (until noon),"Serena, Jia, Vanessa and Belma",4,2,2,4,0,0,0,2,2,,
1012,mrapv7s9b6,BF,backward,1,Wednesday,Tuesday,evening,2,2,4,31885.725,Evening (after 6 pm),"Alex, Serena, Belma, Ahtziri",4,4,3,4,0,0,0,3,4,,
1012,mrapv7s9b7,BF,backward,1,Wednesday,Tuesday,midday,2,2,5,24865.01,Midday (noon - 6 pm),"Serena, Athziri, george",3,1,1,3,0,0,0,1,1,,
1012,mrapv7s9b8,BF,backward,1,Wednesday,Tuesday,morning,2,2,6,17964.685,Morning (until noon),I am not too sure,0,0,0,0,0,0,0,0,0,,
1012,mrapv7s9b9,BF,backward,1,Wednesday,Monday,evening,3,3,7,16426.6,Evening (after 6 pm),Athziri,1,1,0,1,0,0,0,0,1,,
1012,mrapv7s9b10,BF,backward,1,Wednesday,Monday,midday,3,3,8,11480.02,Midday (noon - 6 pm),I am not too sure,0,0,0,0,0,0,0,0,0,,
1012,mrapv7s9b11,BF,backward,1,Wednesday,Monday,morning,3,3,9,12829.015,Morning (until noon),"Serena, Jia, Belma",3,2,0,3,0,0,0,0,2,,
1012,mrapv7s9b12,BF,backward,1,Wednesday,Sunday,evening,4,4,10,69971.985,Evening (after 6 pm),"Alex, Serena, Jia, Belma, Sammy",5,5,2,5,0,0,0,2,5,,
1012,mrapv7s9b13,BF,backward,1,Wednesday,Sunday,midday,4,4,11,7342.32,Midday (noon - 6 pm),I am not sure,0,0,0,0,0,0,0,0,0,,
1012,mrapv7s9b14,BF,backward,1,Wednesday,Sunday,morning,4,4,12,9486.14,Morning (until noon),No one,0,0,0,0,0,0,0,0,0,,
1012,mrapv7s9b15,BF,forward,2,Wednesday,Sunday,morning,4,1,13,22995.555,Morning (until noon),"Serena, Jia, Belma, Vanessa",4,4,0,4,0,0,0,0,4,,
1012,mrapv7s9b16,BF,forward,2,Wednesday,Sunday,midday,4,1,14,17773.8,Midday (noon - 6 pm),"Serena, Belma, George, Ahtziri",4,0,0,4,0,0,0,0,0,,
1012,mrapv7s9b17,BF,forward,2,Wednesday,Sunday,evening,4,1,15,52257.845,Evening (after 6 pm),"Alex, Belma, George, Serena, Jia, Vanessa",6,2,2,6,0,0,0,2,2,,
1012,mrapv7s9b18,BF,forward,2,Wednesday,Monday,morning,3,2,16,19706,Morning (until noon),"Serena, Jia, Belma, Vanessa",4,4,0,4,0,0,0,0,4,,
1012,mrapv7s9b19,BF,forward,2,Wednesday,Monday,midday,3,2,17,42269.965,Midday (noon - 6 pm),"athziri, george, jack",3,0,1,3,0,0,0,1,0,,
1012,mrapv7s9b20,BF,forward,2,Wednesday,Monday,evening,3,2,18,27480.45,Evening (after 6 pm),"alex, serena, jia, belma, sammy",5,0,0,5,0,0,0,0,0,,
1012,mrapv7s9b21,BF,forward,2,Wednesday,Tuesday,morning,2,3,19,6620.145,Morning (until noon),i am not sure,0,0,0,0,0,0,0,0,0,,
1012,mrapv7s9b22,BF,forward,2,Wednesday,Tuesday,midday,2,3,20,26031.875,Midday (noon - 6 pm),"George, Athziri, belma, serena, jia",5,5,0,5,0,0,0,0,5,,
1012,mrapv7s9b23,BF,forward,2,Wednesday,Tuesday,evening,2,3,21,26804.8,Evening (after 6 pm),"serena, alex, belma, jia, ahtziri, sammy",6,1,1,6,0,0,0,1,1,,
1012,mrapv7s9b24,BF,forward,2,Wednesday,Wednesday,morning,1,4,22,10754.205,Morning (until noon),"belma, serena, jia, vanessa",4,4,0,4,0,0,0,0,4,,
1012,mrapv7s9b25,BF,forward,2,Wednesday,Wednesday,midday,1,4,23,41871.625,Midday (noon - 6 pm),"Vanessa, Jia, belma, serena",4,0,0,4,0,0,0,0,0,,
1012,mrapv7s9b26,BF,forward,2,Wednesday,Wednesday,evening,1,4,24,61938,Evening (after 6 pm),"Alex, felipe, serena, ahtziri, jia",5,1,1,5,0,0,0,1,1,,
1013,nypype3c0e,BB,backward,1,Monday,Monday,evening,1,1,1,34441.265,Evening (after 6 pm),It isn't yet 6pm today,0,0,0,0,0,0,0,0,0,,
1013,nypype3c0e,BB,backward,1,Monday,Monday,midday,1,1,2,122139.085,Midday (noon - 6 pm),"Nishta, Nupur, Rishitaa , Manan, Teju, Tanishq, The woman at the library check-out desk, The girl at the covid testing site",8,8,8,6,2,2,2,6,6,,
1013,nypype3c0e,BB,backward,1,Monday,Monday,morning,1,1,3,36316.69,Morning (until noon),"Rishitaa , Manan, Nidhi, Tanishq",4,3,3,4,0,0,0,3,3,,
1013,nypype3c0e,BB,backward,1,Monday,Sunday,evening,2,2,4,90443.985,Evening (after 6 pm),"Nupur, Nishta, Nidhi, Rishitaa, Manan, Teju, Tanishq, Sophie, Avi",9,9,4,9,0,0,0,4,9,,
1013,nypype3c0e,BB,backward,1,Monday,Sunday,midday,2,2,5,68797.015,Midday (noon - 6 pm),"Avi, Manan , Rishitaa, Nupur, Nishta, Nidhi, The girl at 57 north",7,2,1,6,1,1,1,0,1,,
1013,nypype3c0e,BB,backward,1,Monday,Sunday,morning,2,2,6,124160.105,Morning (until noon),"Nupur, Nishta, Nidhi",3,0,0,3,0,0,0,0,0,,
1013,nypype3c0e,BB,backward,1,Monday,Saturday,evening,3,3,7,89677.39,Evening (after 6 pm),"Manan, Avi , Rishitaa, Nithika, Nupur , Nishta, Teju",7,7,2,7,0,0,0,2,7,,
1013,nypype3c0e,BB,backward,1,Monday,Saturday,midday,3,3,8,25633.56,Midday (noon - 6 pm),"Tanishq, Teju, Nidhi, Vivek",4,0,1,4,0,0,0,1,0,,
1013,nypype3c0e,BB,backward,1,Monday,Saturday,morning,3,3,9,23763.84,Morning (until noon),"Tanishq , Teju, Vivek",3,0,0,3,0,0,0,0,0,,
1013,nypype3c0e,BB,backward,1,Monday,Friday,evening,4,4,10,119305.79,Evening (after 6 pm),"Tanishq, Teju, Nidhi, Nakul, Ved, Vaasay, Athish, Anish, Miraj, Manan, Rishitaa, Nupur, Nishta, Snigdha, Vivek, Purvansh, the girl at the bowling alley, the man at the bowling alley, the girl at krannert",19,19,10,16,3,3,3,7,16,,
1013,nypype3c0e,BB,backward,1,Monday,Friday,midday,4,4,11,150372.555,Midday (noon - 6 pm),"Nupur , Nishta, Rishitaa, Nidhi, Teju, Nakul, Tanishq",7,0,0,7,0,0,0,0,0,,
1013,nypype3c0e,BB,backward,1,Monday,Friday,morning,4,4,12,40208.45,Morning (until noon),"Teju, Tanishq, Nakul, Nidhi, Nupur, Nishta",6,0,0,6,0,0,0,0,0,,
1013,nypype3c0e,BB,backward,2,Monday,Monday,evening,1,1,13,11311.3,Evening (after 6 pm),Not yet 6pm today,0,0,0,0,0,0,0,0,0,,
1013,nypype3c0e,BB,backward,2,Monday,Monday,midday,1,1,14,44633.71,Midday (noon - 6 pm),"Nishta, Nupur, Rishitaa , Manan, Tanishq, Teju, the woman at the library check-out desk",7,7,0,6,1,0,1,0,6,,
1013,nypype3c0e,BB,backward,2,Monday,Monday,morning,1,1,15,32047.435,Morning (until noon),"Rishitaa, Manan, Nidhi, Tanishq",4,0,0,4,0,0,0,0,0,,
1013,nypype3c0e,BB,backward,2,Monday,Sunday,evening,2,2,16,33104.52,Evening (after 6 pm),"Tanishq, Teju, Sophie, Jack, Manan, Rishitaa, Nupur, Nishta, Nidhi, Avi",10,10,1,10,0,0,0,1,10,,
1013,nypype3c0e,BB,backward,2,Monday,Sunday,midday,2,2,17,59725.46,Midday (noon - 6 pm),"Avi, Manan, Rishitaa, Nupur, Nishta, Nidhi, the guy while I was doing laundry (Sean?), Tanishq, the girl at 57",9,0,1,7,2,1,0,0,0,,
1013,nypype3c0e,BB,backward,2,Monday,Sunday,morning,2,2,18,126572.845,Morning (until noon),"Nupur , Nishta, Nidhi",3,0,0,3,0,0,0,0,0,,
1013,nypype3c0e,BB,backward,2,Monday,Saturday,evening,3,3,19,21907.91,Evening (after 6 pm),"Teju, Nupur, Nishta, Manan, Rishitaa, Avi",6,6,0,6,0,0,0,0,6,,
1013,nypype3c0e,BB,backward,2,Monday,Saturday,midday,3,3,20,10775.525,Midday (noon - 6 pm),"Tanishq, Nidhi, Teju",3,0,0,3,0,0,0,0,0,,
1013,nypype3c0e,BB,backward,2,Monday,Saturday,morning,3,3,21,37287.905,Morning (until noon),"Vivek, Tanishq , Teju, the person at the covid testing site",4,0,0,3,1,0,0,0,0,,
1013,nypype3c0e,BB,backward,2,Monday,Friday,evening,4,4,22,109307.9,Evening (after 6 pm),"Nakul, Ved, Vaasay, Purvansh, Rishitaa, Manan, Nidhi, Teju, Nupur, Nishta , the girl at the bowling alley, the guy at the bowling alley, Athish, Anish, Miraj, Tanishq, Vivek",17,17,0,15,2,0,2,0,15,,
1013,nypype3c0e,BB,backward,2,Monday,Friday,midday,4,4,23,22426.38,Midday (noon - 6 pm),"Nupur, Nishta, Nidhi, Teju",4,0,0,4,0,0,0,0,0,,
1013,nypype3c0e,BB,backward,2,Monday,Friday,morning,4,4,24,31635.19,Morning (until noon),"Nupur, Nishta",2,0,0,2,0,0,0,0,0,,
1014,oeyr42mel4,FF,forward,1,Monday,Friday,morning,1,4,1,32076.305,Morning (until noon),"Aaron, Bryson, Bennett, Lili , Alex, Mother",6,6,6,6,0,0,0,6,6,,
1014,oeyr42mel5,FF,forward,1,Monday,Friday,midday,1,4,2,52239.85,Midday (noon - 6 pm),"Bennett, Bryson, Aaron, Finn, Finn's mother, Miran, Grandpa, Grandma, Lili, Alex , Mother, Peter",12,9,9,12,0,0,0,9,9,,
1014,oeyr42mel6,FF,forward,1,Monday,Friday,evening,1,4,3,34183.29,Evening (after 6 pm),"Grandma, Grandpa, Pete, Lili, Alex, guy at the gas station, Mother, Joel",8,3,3,7,1,1,1,2,2,,
1014,oeyr42mel7,FF,forward,1,Monday,Saturday,morning,2,3,4,12550.755,Morning (until noon),"Mother, Lili, Alex",3,3,0,3,0,0,0,0,3,,
